     0.396896897E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.397897898E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.398898899E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.399899900E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.400900901E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.401901902E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.402902903E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.403903904E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.404904905E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.405905906E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.406906907E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.407907908E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.408908909E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.409909910E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.410910911E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.411911912E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.412912913E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.413913914E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.414914915E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.415915916E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.416916917E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.417917918E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.418918919E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.419919920E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.420920921E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.421921922E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.422922923E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.423923924E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.424924925E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.425925926E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.426926927E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.427927928E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.428928929E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.429929930E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.430930931E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.431931932E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.432932933E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.433933934E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.434934935E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.435935936E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.436936937E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.437937938E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.438938939E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.439939940E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.440940941E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.441941942E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.442942943E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.443943944E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.444944945E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.445945946E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.446946947E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.447947948E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.448948949E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.449949950E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.450950951E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.451951952E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.452952953E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.453953954E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.454954955E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.455955956E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.456956957E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.457957958E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.458958959E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.459959960E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.460960961E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.461961962E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.462962963E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.463963964E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.464964965E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.465965966E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.466966967E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.467967968E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.468968969E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.469969970E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.470970971E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.471971972E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.472972973E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.473973974E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.474974975E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.475975976E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.476976977E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.477977978E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.478978979E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.479979980E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.480980981E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.481981982E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.482982983E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.483983984E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.484984985E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.485985986E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.486986987E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.487987988E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.488988989E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.489989990E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.490990991E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
     0.491991992E+00     0.100000000E+01     0.291827500E+01    -0.450000000E+00    -0.200000000E+00     0.200000000E+00    -0.700000000E+00     0.500000000E+00
